帧,流量,密度,速度平均值,TPI,>10替换,差分
7588,25,13,8.26244344031317,7.987951805876254,7.987951805876254,-0.5794076938954928
7589,26,15,7.437291352095858,8.567359499771747,8.567359499771747,1.2537063744245742
7590,25,14,9.07891020560919,7.313653125347173,7.313653125347173,0.037119233308882116
7591,23,15,9.878887261099315,7.276533892038291,7.276533892038291,0.782481819632868
7592,23,15,11.02458097044977,6.494052072405423,6.494052072405423,0.08907570803889975
7593,22,14,11.6386775383249,6.404976364366523,6.404976364366523,-1.6373050719332047
7594,23,13,8.866184103461848,8.042281436299728,8.042281436299728,1.3380817257271476
7595,23,13,10.65739065762655,6.70419971057258,6.70419971057258,0.1085459959050894
7596,23,13,10.83278147296137,6.595653714667491,6.595653714667491,0.40374772970693584
7597,24,16,11.10320475908162,6.191905984960555,6.191905984960555,0.20527834641212817
7598,24,15,11.53032758097427,5.986627638548427,5.986627638548427,-0.12476646209945041
7599,25,15,10.8649514180342,6.111394100647877,6.111394100647877,-0.8924203197478171
7600,23,15,10.3670216390559,7.0038144203956945,7.0038144203956945,0.59408249774072
7601,24,15,10.94256198780879,6.4097319226549745,6.4097319226549745,0.09460693665408026
7602,23,13,11.65823139985383,6.315124986000894,6.315124986000894,0.07423164130932136
7603,24,13,11.34987083116607,6.240893344691573,6.240893344691573,-0.6284664421892732
7604,25,12,9.93784992846682,6.869359786880846,6.869359786880846,-0.5137155156424829
7605,25,11,9.26443212310496,7.383075302523329,7.383075302523329,2.121664616546438
7606,28,15,11.67530441831798,5.261410685976891,5.261410685976891,-0.6526003944912864
7607,26,14,11.25098695844751,5.914011080468177,5.914011080468177,0.2925223185136794
7608,26,15,11.83644837801423,5.621488761954498,5.621488761954498,-1.09865899999713
7609,26,14,9.882261337505163,6.720147761951628,6.720147761951628,0.9028586500420168
7610,28,15,10.60058482230457,5.817289111909611,5.817289111909611,-0.25502960231221206
7611,28,14,10.1749788167422,6.072318714221823,6.072318714221823,0.10140974127795221
7612,28,14,10.38766623387822,5.970908972943871,5.970908972943871,-0.2635704294992651
7613,27,12,10.35658265376021,6.234479402443136,6.234479402443136,-0.23809669221277208
7614,27,13,9.994684817704016,6.472576094655908,6.472576094655908,0.6678541096651758
7615,29,17,10.37601546003541,5.804721984990732,5.804721984990732,-0.03438361115222399
7616,29,17,10.29523127111193,5.839105596142956,5.839105596142956,0.042558981659646555
7617,31,15,9.646084507440419,5.79654661448331,5.79654661448331,-0.2876798945954677
7618,31,14,9.13697045409303,6.0842265090787775,6.0842265090787775,-1.1499012153198986
